6.007067561149597168e-01 -6.802854537963867188e-01 -4.199561774730682373e-01
6.171765923500061035e-01 -6.734898686408996582e-01 -4.068225324153900146e-01
5.930824875831604004e-01 -6.870665550231933594e-01 -4.197531938552856445e-01
6.013153195381164551e-01 -6.849172711372375488e-01 -4.114708602428436279e-01
6.137219071388244629e-01 -6.775268316268920898e-01 -4.053429067134857178e-01
6.002436280250549316e-01 -6.835986375808715820e-01 -4.152115285396575928e-01
6.020165085792541504e-01 -6.819227337837219238e-01 -4.154005050659179688e-01
5.930593013763427734e-01 -6.882683038711547852e-01 -4.178128242492675781e-01
6.251010894775390625e-01 -6.708394289016723633e-01 -3.990277945995330811e-01
5.961954593658447266e-01 -6.853917837142944336e-01 -4.180779159069061279e-01
6.047980189323425293e-01 -6.774973273277282715e-01 -4.185890555381774902e-01
6.196346879005432129e-01 -6.752591133117675781e-01 -4.000974893569946289e-01
5.848231911659240723e-01 -6.958847045898437500e-01 -4.168048501014709473e-01
5.946720242500305176e-01 -6.846740841865539551e-01 -4.214102327823638916e-01
6.170116662979125977e-01 -6.766558289527893066e-01 -4.017879962921142578e-01
6.131744980812072754e-01 -6.810058355331420898e-01 -4.003100693225860596e-01
5.986092686653137207e-01 -6.747378706932067871e-01 -4.317357540130615234e-01
6.149823069572448730e-01 -6.755395531654357910e-01 -4.067471623420715332e-01
6.055379509925842285e-01 -6.816009879112243652e-01 -4.107844233512878418e-01
6.004706621170043945e-01 -6.855990886688232422e-01 -4.115688800811767578e-01
6.106431484222412109e-01 -6.757924556732177734e-01 -4.128190875053405762e-01
5.984506607055664062e-01 -6.794006228446960449e-01 -4.245840907096862793e-01
6.137599945068359375e-01 -6.752251386642456055e-01 -4.091082513332366943e-01
5.919876694679260254e-01 -6.943086981773376465e-01 -4.092504978179931641e-01
6.011119484901428223e-01 -6.843798160552978516e-01 -4.126605689525604248e-01
6.133793592453002930e-01 -6.784497499465942383e-01 -4.043163657188415527e-01
6.098220348358154297e-01 -6.769291162490844727e-01 -4.121699929237365723e-01
6.020340323448181152e-01 -6.845057606697082520e-01 -4.111043810844421387e-01
6.165997385978698730e-01 -6.738638877868652344e-01 -4.070777595043182373e-01
6.138436794281005859e-01 -6.778125166893005371e-01 -4.046801030635833740e-01
6.004518866539001465e-01 -6.828886270523071289e-01 -4.160776734352111816e-01
6.117773056030273438e-01 -6.827985048294067383e-01 -3.993930816650390625e-01
6.057111620903015137e-01 -6.871342062950134277e-01 -4.011989831924438477e-01
6.031157374382019043e-01 -6.803786158561706543e-01 -4.163367450237274170e-01
6.076825857162475586e-01 -6.791411042213439941e-01 -4.116906225681304932e-01
6.015037298202514648e-01 -6.891126632690429688e-01 -4.041251540184020996e-01
5.957757234573364258e-01 -6.884564757347106934e-01 -4.136171340942382812e-01
6.085364222526550293e-01 -6.742007136344909668e-01 -4.184936285018920898e-01
6.169290542602539062e-01 -6.686108708381652832e-01 -4.151603579521179199e-01
6.079815626144409180e-01 -6.854189634323120117e-01 -4.006984829902648926e-01
6.006603240966796875e-01 -6.854665875434875488e-01 -4.115127921104431152e-01
