-8.555825948715209961e-01 -5.155503153800964355e-01 4.675834998488426208e-02
-8.652377128601074219e-01 -5.001673102378845215e-01 3.458341211080551147e-02
-8.588631749153137207e-01 -5.117979645729064941e-01 2.041811682283878326e-02
-8.602619767189025879e-01 -5.078889727592468262e-01 4.470061883330345154e-02
-8.609021306037902832e-01 -5.050244927406311035e-01 6.162681430578231812e-02
-8.533598780632019043e-01 -5.150421857833862305e-01 8.067559450864791870e-02
-8.609590530395507812e-01 -5.051786303520202637e-01 5.953243374824523926e-02
-8.626798391342163086e-01 -4.981256723403930664e-01 8.748825639486312866e-02
-8.617540001869201660e-01 -5.054084062576293945e-01 4.407342150807380676e-02
-8.664519190788269043e-01 -4.960009455680847168e-01 5.696009099483489990e-02
-8.585118651390075684e-01 -5.063745975494384766e-01 8.088303357362747192e-02
-8.527107834815979004e-01 -5.220110416412353516e-01 1.971462182700634003e-02
-8.537665605545043945e-01 -5.197411775588989258e-01 3.085000440478324890e-02
-8.679032325744628906e-01 -4.940202832221984863e-01 5.184388160705566406e-02
-8.659310936927795410e-01 -4.998455047607421875e-01 1.782791689038276672e-02
-8.641864061355590820e-01 -5.006213784217834473e-01 5.059815570712089539e-02
-8.601377010345458984e-01 -5.093661546707153320e-01 2.663635835051536560e-02
-8.571782112121582031e-01 -5.134305953979492188e-01 4.043127596378326416e-02
-8.541223406791687012e-01 -5.165048837661743164e-01 6.080962717533111572e-02
-8.623095750808715820e-01 -5.030178427696228027e-01 5.826814845204353333e-02
-8.600606322288513184e-01 -5.047556161880493164e-01 7.427892088890075684e-02
-8.670283555984497070e-01 -4.931341707706451416e-01 7.127691060304641724e-02
-8.566368818283081055e-01 -5.122568607330322266e-01 6.137011200189590454e-02
-8.619455099105834961e-01 -5.023459792137145996e-01 6.854471564292907715e-02
-8.594613075256347656e-01 -5.064817070960998535e-01 6.929894536733627319e-02
-8.482887744903564453e-01 -5.280057191848754883e-01 4.020182043313980103e-02
-8.581518530845642090e-01 -5.058741569519042969e-01 8.755888789892196655e-02
-8.524425625801086426e-01 -5.184234976768493652e-01 6.766729801893234253e-02
-8.562053442001342773e-01 -5.153131484985351562e-01 3.694235906004905701e-02
-8.386624455451965332e-01 -5.441700220108032227e-01 2.289702184498310089e-02
-8.608415126800537109e-01 -5.039982795715332031e-01 7.026832550764083862e-02
-8.702203631401062012e-01 -4.907736480236053467e-01 4.310154914855957031e-02
-8.657184243202209473e-01 -4.988625347614288330e-01 4.083678126335144043e-02
-8.522101044654846191e-01 -5.212369561195373535e-01 4.527490586042404175e-02
-8.667802810668945312e-01 -4.959599077701568604e-01 5.211153626441955566e-02
-8.609189987182617188e-01 -5.059301853179931641e-01 5.341394990682601929e-02
-8.609521985054016113e-01 -5.049381256103515625e-01 6.163275241851806641e-02
-8.630834817886352539e-01 -5.010206699371337891e-01 6.375910341739654541e-02
-8.551785349845886230e-01 -5.133676528930664062e-01 7.157726585865020752e-02
-8.449727892875671387e-01 -5.347943305969238281e-01 4.005030263215303421e-03
-8.574035763740539551e-01 -5.105927586555480957e-01 6.445262581110000610e-02
