-4.500046074390411377e-01 -8.354167342185974121e-01 -3.155550360679626465e-01
-5.061782002449035645e-01 -8.226868510246276855e-01 2.587853372097015381e-01
-5.720681548118591309e-01 -6.838192343711853027e-01 -4.529119133949279785e-01
-2.805129587650299072e-01 -5.191664770245552063e-02 -9.584452509880065918e-01
-5.959377158433198929e-03 -8.676525354385375977e-01 -4.971353709697723389e-01
-2.950941026210784912e-01 -7.907108664512634277e-01 -5.363727807998657227e-01
-1.828917115926742554e-01 2.251315563917160034e-01 -9.570091366767883301e-01
-5.495517253875732422e-01 -8.086186051368713379e-01 2.100687772035598755e-01
-2.404907494783401489e-01 -7.707688808441162109e-01 -5.899828076362609863e-01
1.832470893859863281e-01 -5.862163901329040527e-01 -7.891582250595092773e-01
-4.864045381546020508e-01 -8.735954761505126953e-01 -1.553834043443202972e-02
-2.573762536048889160e-01 -8.487737178802490234e-01 -4.618881642818450928e-01
-9.791722893714904785e-01 -1.273994892835617065e-01 -1.580858528614044189e-01
-3.356993794441223145e-01 1.823717355728149414e-01 -9.241463541984558105e-01
-9.379661679267883301e-01 -1.486878246068954468e-01 -3.132276237010955811e-01
-2.013959288597106934e-01 -4.709257185459136963e-01 -8.588763475418090820e-01
-6.466819643974304199e-01 -4.944185316562652588e-01 -5.808207988739013672e-01
-5.743268728256225586e-01 -4.103337526321411133e-01 -7.083606719970703125e-01
-4.563684165477752686e-01 -8.887257575988769531e-01 -4.352356493473052979e-02
4.586850106716156006e-01 1.336016808636486530e-03 -8.885979056358337402e-01
-4.388768076896667480e-01 1.794268637895584106e-01 -8.804504871368408203e-01
-8.497052788734436035e-01 -2.482828348875045776e-01 -4.651413261890411377e-01
-5.276216268539428711e-01 -8.423947095870971680e-01 -1.094830930233001709e-01
-5.940660238265991211e-01 -7.009300589561462402e-01 -3.946928679943084717e-01
-4.901917278766632080e-01 -6.074074506759643555e-01 -6.251146793365478516e-01
-4.284267500042915344e-02 -7.222855091094970703e-01 -6.902668476104736328e-01
-5.017186999320983887e-01 -8.502991795539855957e-01 1.589636206626892090e-01
-5.996560454368591309e-01 -6.529514193534851074e-01 -4.626739919185638428e-01
-8.757799863815307617e-01 -4.725809693336486816e-01 -9.836980700492858887e-02
-5.237498879432678223e-01 -4.395427107810974121e-01 -7.297177910804748535e-01
-5.784723162651062012e-01 -7.246200442314147949e-01 3.745605349540710449e-01
-5.103153362870216370e-02 1.149701103568077087e-01 -9.920572638511657715e-01
-5.320628285408020020e-01 2.263239920139312744e-01 -8.158962130546569824e-01
-6.920499205589294434e-01 -7.142652869224548340e-01 -1.043646782636642456e-01
-9.749813079833984375e-01 -1.401823163032531738e-01 1.725118607282638550e-01
-7.567205429077148438e-01 -6.524197459220886230e-01 -4.149967804551124573e-02
-9.637290835380554199e-01 1.696032434701919556e-01 2.060606926679611206e-01
-6.432319283485412598e-01 -7.483546137809753418e-01 1.619200110435485840e-01
-5.677715539932250977e-01 -8.190572857856750488e-01 -8.234354853630065918e-02
-8.928321599960327148e-01 -4.303739368915557861e-01 -1.327739953994750977e-01
-9.896404743194580078e-01 -1.070341095328330994e-01 9.568223357200622559e-02
3.904044330120086670e-01 -3.444521427154541016e-01 -8.537779450416564941e-01
-5.945094823837280273e-01 7.405340671539306641e-01 -3.133172988891601562e-01
-5.622316002845764160e-01 -6.883848309516906738e-01 4.582816362380981445e-01
-6.040705442428588867e-01 -7.785319685935974121e-01 1.702549606561660767e-01
-2.581295967102050781e-01 -8.838651180267333984e-01 -3.900656998157501221e-01
-8.100988864898681641e-01 -4.080972671508789062e-01 -4.209472537040710449e-01
-4.497553408145904541e-01 -8.898286819458007812e-01 -7.697433233261108398e-02
-4.437344074249267578e-01 -8.910571932792663574e-01 -9.548180550336837769e-02
